Net,train_psnr,valid_psnr
"[4, 6, 3, 4, 7, 3, 5, 7, 5, 5, 6, 6, 2, 0, 5, 2, 3, 0, 5, 2, 7, 4, 0, 5, 6, 2, 5, 1]",33.25785065,31.38780785
"[6, 3, 4, 5, 2, 2, 2, 6, 3, 0, 1, 4, 2, 3, 7, 4, 4, 3, 5, 6, 2, 2, 3, 0, 7, 2, 2, 5]",32.83770752,33.05014038
"[3, 2, 2, 7, 5, 4, 7, 1, 7, 0, 2, 4, 2, 3, 5, 4, 7, 3, 3, 2, 1, 7, 4, 1, 2, 5, 7, 7]",33.15446091,32.91382599
"[1, 6, 1, 1, 7, 3, 3, 2, 1, 0, 1, 4, 4, 7, 7, 5, 2, 1, 3, 4, 3, 6, 2, 4, 3, 0, 1, 0]",32.99424744,33.47845459
"[1, 5, 7, 3, 6, 0, 3, 4, 5, 4, 5, 7, 6, 4, 6, 7, 7, 4, 2, 1, 0, 6, 2, 5, 1, 1, 1, 5]",32.18138885,32.85474396
"[3, 5, 4, 2, 5, 1, 3, 1, 6, 7, 5, 4, 3, 4, 2, 0, 3, 0, 5, 3, 0, 6, 4, 1, 7, 4, 6, 4]",28.62913704,27.87947273
"[0, 2, 3, 7, 5, 5, 5, 0, 0, 2, 0, 1, 2, 7, 7, 3, 2, 4, 1, 6, 5, 4, 7, 2, 1, 4, 7, 0]",33.03425217,33.06362534
"[6, 7, 6, 7, 4, 3, 1, 0, 2, 2, 3, 6, 5, 3, 7, 3, 3, 5, 7, 3, 0, 5, 1, 4, 5, 5, 5, 1]",33.52012634,33.60932541
"[2, 6, 7, 7, 0, 5, 5, 7, 6, 0, 7, 0, 6, 7, 6, 6, 0, 6, 7, 2, 2, 5, 5, 7, 3, 0, 3, 3]",32.96668625,32.61087418
"[1, 0, 6, 4, 4, 1, 5, 6, 7, 4, 5, 4, 0, 1, 7, 4, 3, 3, 2, 1, 5, 4, 6, 4, 5, 6, 6, 5]",33.33152771,34.07152557
"[3, 0, 0, 2, 1, 5, 1, 1, 4, 2, 0, 0, 5, 5, 1, 0, 4, 5, 6, 4, 6, 1, 2, 3, 2, 0, 3, 0]",32.97476578,32.32625961
"[2, 5, 1, 6, 5, 2, 5, 3, 7, 1, 0, 2, 6, 0, 5, 7, 6, 2, 2, 6, 0, 0, 4, 4, 5, 4, 7, 5]",27.62290573,28.28054047
"[2, 3, 3, 3, 2, 1, 4, 1, 5, 3, 3, 1, 3, 6, 1, 1, 1, 2, 0, 5, 7, 0, 0, 0, 4, 2, 7, 0]",32.64849472,32.82749176
"[6, 3, 6, 7, 0, 7, 4, 3, 6, 5, 5, 0, 2, 3, 0, 5, 1, 4, 2, 0, 6, 4, 2, 7, 3, 1, 0, 5]",30.87032509,30.92116547
"[1, 3, 0, 4, 2, 2, 1, 2, 6, 3, 2, 1, 7, 1, 2, 1, 0, 3, 2, 1, 7, 1, 4, 3, 4, 7, 3, 0]",32.20434189,32.46974182
"[5, 2, 4, 5, 4, 2, 5, 2, 0, 3, 7, 2, 6, 0, 0, 6, 1, 0, 1, 6, 3, 0, 5, 2, 7, 1, 6, 5]",33.46600342,32.60052109
"[0, 1, 4, 7, 0, 0, 3, 5, 0, 7, 6, 1, 5, 6, 3, 0, 7, 0, 1, 7, 6, 2, 6, 5, 6, 7, 2, 3]",32.76420975,32.9561348
"[1, 1, 2, 6, 4, 1, 2, 6, 0, 1, 2, 4, 3, 2, 5, 6, 0, 6, 2, 0, 4, 4, 2, 5, 6, 3, 5, 1]",28.89140129,29.26637459
"[5, 4, 5, 1, 3, 7, 1, 6, 5, 5, 1, 6, 7, 5, 6, 6, 5, 5, 6, 2, 5, 0, 5, 7, 3, 5, 1, 1]",28.22350693,29.27137375
"[0, 6, 2, 4, 7, 7, 7, 2, 3, 0, 3, 3, 3, 0, 6, 5, 7, 5, 0, 2, 5, 0, 0, 7, 0, 6, 5, 3]",32.30390549,31.5084095
"[3, 3, 0, 3, 5, 1, 2, 7, 0, 5, 0, 2, 4, 2, 5, 0, 6, 1, 0, 5, 2, 5, 2, 5, 6, 6, 3, 6]",33.1671257,33.53412247
"[4, 2, 2, 7, 2, 4, 6, 4, 0, 0, 0, 1, 6, 2, 5, 7, 6, 3, 1, 3, 2, 2, 2, 7, 3, 2, 0, 5]",31.98881531,32.29547119
"[6, 6, 7, 7, 2, 1, 1, 5, 6, 6, 0, 6, 0, 4, 1, 4, 2, 4, 1, 7, 4, 1, 5, 2, 3, 2, 5, 5]",33.15135574,33.0884285
"[6, 7, 1, 7, 6, 2, 0, 2, 2, 5, 0, 3, 5, 3, 3, 7, 1, 1, 2, 1, 7, 7, 1, 4, 1, 4, 4, 1]",32.94519806,33.32210159
"[6, 0, 4, 0, 0, 7, 5, 6, 6, 0, 2, 0, 2, 5, 4, 2, 7, 4, 4, 0, 5, 2, 0, 4, 2, 5, 1, 6]",32.74338913,33.14141846
"[1, 2, 0, 3, 3, 1, 2, 5, 5, 3, 6, 0, 2, 2, 7, 5, 5, 5, 6, 6, 4, 2, 6, 4, 3, 2, 6, 4]",33.08704758,33.83183289
"[4, 4, 4, 5, 7, 3, 4, 6, 3, 3, 2, 5, 3, 4, 7, 2, 2, 4, 4, 4, 5, 4, 3, 5, 5, 4, 1, 4]",26.35010529,26.04236794
"[4, 6, 2, 1, 5, 4, 6, 5, 7, 2, 1, 1, 4, 1, 2, 6, 2, 5, 5, 2, 2, 4, 5, 4, 3, 7, 5, 6]",25.43784714,26.88469124
"[4, 1, 2, 6, 7, 1, 6, 0, 0, 7, 1, 3, 6, 3, 6, 1, 6, 7, 3, 7, 6, 0, 0, 6, 7, 6, 3, 0]",25.85602379,25.59284592
"[2, 3, 3, 3, 2, 3, 6, 1, 3, 3, 5, 3, 4, 5, 6, 5, 2, 6, 5, 0, 1, 5, 4, 4, 7, 3, 2, 5]",25.13305283,24.64256477
"[5, 2, 2, 1, 6, 4, 0, 6, 3, 4, 3, 7, 0, 3, 7, 5, 1, 6, 6, 7, 2, 4, 3, 6, 2, 2, 7, 3]",24.82666397,26.71324921
"[1, 6, 1, 1, 0, 4, 2, 1, 2, 3, 3, 0, 2, 0, 4, 5, 5, 2, 0, 7, 6, 5, 5, 5, 1, 5, 5, 3]",25.85864449,27.50941086
"[5, 6, 6, 4, 4, 0, 1, 3, 3, 4, 3, 5, 7, 3, 0, 4, 2, 1, 2, 0, 2, 7, 6, 2, 1, 1, 2, 2]",26.16240501,27.12243843
"[1, 3, 3, 2, 1, 5, 5, 7, 2, 4, 2, 1, 7, 7, 6, 1, 5, 3, 4, 0, 0, 1, 4, 7, 6, 6, 4, 3]",24.94898605,23.97678185
"[1, 1, 4, 2, 4, 0, 2, 4, 6, 2, 7, 0, 7, 4, 0, 0, 3, 0, 0, 7, 4, 0, 6, 0, 4, 4, 3, 7]",29.6343956,30.47921944
"[5, 1, 1, 3, 2, 5, 2, 6, 4, 4, 6, 5, 1, 3, 6, 2, 4, 6, 2, 1, 5, 4, 6, 3, 0, 5, 0, 7]",23.78022766,23.3954792
"[3, 1, 1, 7, 3, 4, 2, 6, 2, 1, 0, 1, 6, 4, 3, 2, 0, 3, 4, 7, 3, 6, 4, 6, 3, 3, 5, 7]",22.03650093,22.55296898
"[4, 5, 6, 5, 0, 0, 6, 1, 7, 2, 4, 6, 2, 3, 3, 2, 5, 7, 0, 1, 5, 0, 1, 7, 1, 0, 0, 4]",25.39076424,24.55675507
"[7, 3, 1, 3, 7, 2, 6, 5, 6, 0, 0, 2, 4, 5, 4, 3, 7, 2, 6, 5, 5, 0, 2, 6, 7, 5, 5, 4]",24.86183739,24.84444046
"[1, 3, 3, 4, 4, 5, 4, 4, 6, 2, 5, 6, 5, 2, 3, 0, 4, 3, 5, 6, 4, 6, 2, 3, 4, 5, 4, 0]",25.63062286,26.93852043
"[3, 4, 3, 6, 2, 5, 3, 4, 6, 1, 3, 1, 4, 1, 6, 6, 0, 5, 7, 7, 7, 7, 2, 3, 4, 3, 2, 7]",25.62301636,26.72690201
"[0, 6, 4, 0, 2, 1, 0, 4, 6, 1, 6, 2, 4, 5, 1, 0, 5, 4, 0, 4, 5, 7, 3, 6, 3, 4, 2, 5]",26.08207893,27.49409676
"[1, 5, 5, 4, 4, 3, 4, 7, 2, 7, 0, 1, 5, 0, 6, 4, 2, 4, 0, 4, 1, 3, 0, 2, 2, 5, 2, 2]",25.98777199,26.39192581
"[1, 1, 0, 4, 6, 2, 5, 3, 0, 4, 6, 7, 3, 5, 0, 6, 1, 6, 7, 1, 0, 5, 0, 3, 1, 0, 7, 3]",25.54155159,27.33351326
"[1, 0, 3, 4, 5, 4, 0, 3, 7, 5, 3, 6, 1, 4, 0, 1, 6, 2, 0, 6, 7, 4, 6, 6, 1, 2, 5, 7]",26.19880295,27.16377831
"[0, 0, 4, 4, 5, 5, 6, 5, 0, 6, 7, 4, 1, 0, 3, 7, 1, 6, 6, 4, 0, 0, 3, 0, 3, 4, 0, 5]",24.21936798,25.02129745
"[7, 6, 7, 6, 2, 7, 5, 3, 7, 6, 6, 4, 5, 4, 4, 7, 4, 3, 6, 1, 6, 6, 0, 4, 0, 7, 0, 5]",25.23456192,24.87624359
"[0, 0, 2, 6, 2, 5, 1, 0, 3, 7, 0, 0, 4, 6, 0, 4, 2, 4, 3, 6, 1, 5, 2, 5, 6, 2, 1, 5]",27.11690521,23.45168877
"[4, 4, 6, 1, 4, 1, 5, 5, 7, 4, 1, 6, 3, 1, 7, 1, 3, 0, 7, 2, 4, 7, 5, 2, 3, 4, 2, 3]",21.03764534,20.20992279
"[6, 0, 4, 2, 3, 7, 1, 1, 3, 2, 5, 3, 4, 7, 2, 2, 1, 7, 3, 2, 6, 5, 5, 6, 4, 4, 0, 7]",21.33149529,22.20728874
"[7, 7, 1, 5, 0, 2, 6, 3, 1, 6, 5, 4, 2, 2, 2, 7, 0, 2, 1, 2, 5, 0, 2, 3, 6, 7, 7, 1]",25.21814728,24.8860321
"[4, 4, 7, 4, 1, 3, 7, 6, 0, 4, 7, 3, 1, 5, 2, 2, 6, 4, 3, 6, 1, 7, 7, 3, 5, 0, 7, 4]",25.8876915,26.86385345
"[2, 4, 7, 0, 4, 2, 5, 5, 2, 6, 7, 0, 5, 5, 0, 1, 5, 1, 0, 1, 5, 5, 5, 4, 2, 2, 5, 4]",22.4522686,25.4615345
"[0, 2, 3, 7, 3, 7, 1, 1, 2, 2, 3, 7, 5, 6, 5, 4, 3, 2, 1, 2, 3, 4, 7, 2, 7, 0, 5, 1]",25.61380386,26.99540329
"[4, 1, 1, 0, 6, 4, 5, 5, 6, 4, 5, 3, 4, 6, 5, 3, 2, 5, 6, 3, 4, 3, 1, 5, 3, 4, 7, 0]",26.08923531,21.81397057
"[4, 2, 4, 2, 1, 1, 4, 6, 4, 5, 7, 4, 3, 0, 4, 5, 3, 3, 7, 0, 5, 3, 0, 0, 2, 0, 4, 3]",28.27519989,28.12848282
"[1, 1, 5, 1, 0, 6, 1, 5, 2, 1, 7, 2, 7, 2, 1, 1, 0, 1, 3, 3, 0, 6, 3, 7, 5, 7, 5, 5]",25.4062252,27.37096977
"[6, 5, 4, 4, 4, 1, 2, 7, 7, 5, 6, 6, 7, 7, 5, 2, 1, 1, 0, 5, 3, 5, 6, 6, 4, 3, 2, 1]",22.58054352,22.52402878
"[5, 0, 5, 0, 2, 2, 7, 5, 2, 5, 5, 3, 0, 3, 3, 5, 5, 0, 1, 5, 0, 2, 1, 6, 0, 1, 5, 4]",23.08889198,24.4517746
"[3, 3, 2, 0, 0, 1, 0, 7, 3, 5, 7, 3, 3, 0, 1, 4, 5, 0, 7, 0, 3, 6, 6, 2, 6, 3, 7, 3]",26.34072304,27.57030678
"[3, 7, 0, 2, 1, 2, 4, 0, 6, 4, 6, 5, 7, 1, 0, 4, 5, 0, 7, 0, 1, 5, 2, 4, 3, 5, 5, 3]",27.41527939,27.72620392
"[1, 7, 6, 2, 1, 6, 4, 3, 5, 3, 4, 2, 0, 1, 3, 7, 3, 5, 1, 3, 6, 3, 7, 0, 1, 7, 1, 3]",25.84086418,27.14863968
"[6, 3, 3, 0, 1, 1, 2, 5, 1, 6, 6, 7, 4, 2, 2, 5, 2, 1, 3, 3, 5, 5, 7, 1, 0, 6, 0, 0]",28.34155273,23.32466507
"[4, 2, 5, 0, 7, 6, 0, 1, 6, 4, 6, 3, 0, 0, 4, 4, 7, 2, 3, 1, 1, 0, 7, 3, 6, 1, 7, 2]",26.7146759,27.03329277
"[3, 5, 1, 0, 7, 2, 3, 0, 2, 1, 2, 6, 7, 4, 3, 3, 0, 4, 0, 0, 4, 4, 0, 2, 0, 2, 5, 2]",26.79068184,26.07492065
"[3, 4, 1, 0, 2, 1, 0, 3, 6, 0, 0, 0, 7, 2, 2, 6, 4, 7, 6, 4, 2, 5, 3, 0, 5, 5, 6, 5]",25.44826698,24.29196548
"[3, 5, 3, 4, 7, 7, 1, 3, 1, 7, 0, 3, 1, 7, 6, 1, 6, 5, 4, 5, 0, 6, 2, 1, 7, 4, 1, 1]",25.41013336,26.31182098
"[5, 6, 7, 5, 0, 3, 6, 1, 0, 1, 6, 7, 3, 2, 5, 7, 1, 6, 0, 7, 2, 1, 4, 2, 0, 1, 4, 0]",29.90711021,30.48246002
"[7, 2, 2, 6, 2, 1, 0, 4, 7, 3, 3, 6, 5, 7, 5, 1, 6, 3, 6, 7, 4, 1, 0, 0, 2, 0, 6, 4]",27.61968613,26.2092514
"[3, 7, 3, 6, 6, 2, 7, 5, 5, 4, 0, 1, 5, 5, 1, 3, 2, 3, 4, 5, 6, 1, 5, 5, 7, 5, 3, 1]",23.21322823,25.0812664
"[4, 1, 6, 6, 4, 7, 3, 6, 2, 2, 0, 5, 0, 4, 3, 7, 2, 1, 2, 7, 2, 1, 4, 7, 3, 4, 2, 5]",23.29746819,22.08034897
"[5, 5, 2, 0, 5, 0, 7, 4, 4, 5, 4, 4, 4, 1, 6, 0, 1, 0, 6, 3, 7, 2, 0, 6, 4, 7, 7, 6]",26.20972252,25.19520378
"[7, 5, 6, 4, 2, 1, 7, 2, 0, 2, 0, 0, 2, 2, 6, 4, 1, 0, 1, 4, 0, 5, 3, 1, 0, 6, 5, 2]",26.35228729,28.39510727
"[5, 6, 0, 6, 7, 2, 7, 1, 7, 6, 3, 5, 4, 3, 5, 0, 3, 7, 2, 6, 0, 5, 7, 4, 6, 4, 0, 2]",25.97172737,26.17494202
"[5, 0, 3, 2, 4, 4, 2, 5, 3, 2, 2, 1, 1, 2, 2, 7, 4, 5, 1, 0, 2, 6, 7, 5, 2, 7, 3, 1]",25.38148689,25.80835342
"[5, 5, 4, 3, 6, 5, 2, 1, 2, 0, 4, 0, 2, 6, 0, 0, 1, 4, 1, 1, 3, 4, 7, 4, 5, 7, 2, 6]",28.29061699,30.75079536
"[6, 7, 0, 3, 2, 4, 5, 5, 7, 0, 3, 7, 7, 2, 1, 1, 1, 7, 6, 7, 2, 7, 5, 6, 4, 3, 6, 0]",26.29154778,24.80560303
"[0, 3, 1, 5, 3, 2, 1, 4, 7, 5, 7, 0, 0, 0, 0, 2, 5, 0, 5, 2, 5, 0, 0, 5, 4, 1, 7, 5]",25.77266884,21.86973763
"[0, 0, 4, 1, 5, 5, 1, 1, 1, 6, 5, 7, 4, 1, 4, 7, 5, 7, 1, 3, 0, 7, 1, 7, 0, 4, 7, 6]",25.18988419,25.50396156
"[2, 4, 1, 2, 7, 4, 5, 2, 2, 6, 4, 1, 6, 0, 0, 1, 5, 0, 6, 2, 2, 0, 0, 3, 4, 1, 5, 0]",25.88929749,19.99854469
"[3, 1, 3, 3, 0, 3, 2, 1, 5, 5, 4, 2, 5, 7, 6, 4, 1, 3, 0, 4, 0, 4, 6, 6, 5, 7, 2, 4]",26.75480843,27.35523796
"[7, 4, 1, 7, 3, 5, 4, 0, 5, 2, 6, 7, 1, 0, 5, 4, 0, 2, 3, 2, 0, 2, 6, 5, 0, 0, 2, 6]",24.90571976,27.20135498
"[5, 2, 4, 3, 3, 0, 5, 3, 0, 0, 4, 4, 2, 1, 4, 7, 7, 5, 0, 3, 3, 1, 3, 7, 2, 4, 1, 7]",27.98531532,25.37947845
"[7, 4, 5, 4, 3, 0, 2, 4, 2, 3, 1, 5, 5, 4, 7, 1, 0, 6, 6, 4, 7, 3, 0, 1, 3, 3, 3, 2]",21.68190002,21.82850266
"[0, 1, 1, 6, 4, 7, 5, 3, 2, 5, 2, 4, 1, 0, 0, 6, 5, 7, 5, 4, 2, 2, 5, 6, 3, 7, 7, 3]",22.83708382,25.0472126
"[1, 5, 6, 7, 0, 4, 1, 0, 5, 7, 2, 5, 5, 2, 3, 7, 5, 6, 0, 6, 0, 2, 1, 0, 4, 3, 5, 4]",27.93066597,22.81804085
"[4, 7, 7, 1, 5, 0, 5, 5, 7, 1, 3, 1, 4, 2, 2, 4, 1, 5, 0, 3, 0, 6, 0, 7, 6, 7, 6, 4]",25.70479774,19.37043953
"[4, 4, 0, 0, 4, 6, 3, 3, 0, 7, 0, 2, 3, 5, 7, 7, 3, 5, 1, 1, 1, 7, 4, 2, 7, 2, 6, 1]",20.73765373,20.69290924
"[2, 3, 2, 1, 3, 7, 7, 2, 7, 3, 4, 7, 1, 7, 3, 5, 6, 5, 7, 0, 5, 1, 6, 5, 4, 1, 0, 6]",25.33200264,26.78156471
"[4, 1, 5, 1, 1, 3, 1, 1, 1, 3, 5, 6, 2, 6, 1, 5, 1, 7, 3, 1, 1, 6, 3, 1, 1, 0, 3, 0]",25.34273148,26.66098022
"[3, 6, 1, 1, 3, 5, 5, 3, 0, 2, 1, 6, 7, 7, 6, 4, 7, 4, 1, 6, 6, 5, 5, 6, 3, 2, 7, 1]",25.18029022,25.99246979
"[5, 4, 3, 2, 4, 7, 3, 6, 5, 1, 5, 3, 2, 1, 4, 5, 6, 7, 4, 4, 4, 3, 2, 6, 7, 4, 2, 6]",20.46029282,20.12164307
"[4, 5, 3, 4, 6, 7, 7, 6, 7, 1, 3, 1, 5, 0, 0, 6, 4, 2, 3, 3, 4, 7, 5, 0, 6, 5, 1, 7]",20.48255539,21.31560135
"[6, 7, 2, 7, 7, 7, 5, 6, 1, 3, 5, 4, 0, 4, 1, 3, 0, 5, 2, 1, 0, 7, 6, 5, 3, 7, 0, 3]",26.36341286,26.91267776
"[5, 7, 3, 4, 1, 3, 3, 5, 4, 2, 1, 2, 7, 2, 4, 5, 5, 7, 6, 7, 1, 7, 2, 3, 5, 3, 0, 4]",24.67124939,26.10530472
"[0, 0, 2, 2, 7, 4, 7, 4, 4, 1, 0, 2, 5, 6, 5, 5, 0, 4, 1, 5, 0, 5, 1, 0, 7, 4, 2, 1]",25.52600288,26.96008492
"[2, 4, 4, 1, 6, 4, 2, 2, 0, 0, 7, 7, 7, 7, 5, 1, 0, 6, 1, 7, 6, 3, 5, 3, 4, 5, 5, 7]",26.2651062,26.4263134
"[1, 2, 6, 0, 2, 6, 0, 3, 7, 4, 7, 0, 1, 7, 3, 3, 4, 7, 3, 0, 6, 4, 4, 1, 3, 3, 0, 1]",24.84195328,16.87968445
"[5, 0, 1, 7, 0, 6, 7, 0, 7, 3, 7, 6, 5, 3, 4, 3, 0, 3, 3, 3, 7, 2, 2, 0, 7, 0, 1, 6]",25.94491196,26.59376526
"[4, 2, 6, 6, 3, 4, 6, 4, 0, 2, 2, 5, 7, 4, 3, 5, 1, 3, 4, 7, 4, 0, 5, 7, 7, 5, 1, 0]",23.65836143,22.2301712
"[7, 7, 0, 1, 1, 3, 4, 0, 0, 3, 7, 2, 3, 0, 3, 0, 5, 2, 7, 5, 2, 3, 3, 2, 4, 4, 0, 0]",25.63842773,27.54248238
"[1, 5, 2, 1, 5, 4, 7, 4, 4, 3, 7, 7, 5, 6, 7, 0, 6, 4, 1, 5, 3, 2, 6, 7, 6, 1, 3, 0]",27.13526917,27.84900475
"[5, 3, 0, 5, 7, 6, 2, 5, 3, 3, 0, 4, 4, 4, 6, 7, 7, 1, 1, 4, 6, 7, 3, 6, 0, 3, 1, 3]",25.69846535,27.13996887
"[0, 2, 3, 2, 6, 0, 3, 1, 4, 3, 2, 4, 2, 5, 7, 6, 0, 4, 5, 6, 0, 4, 2, 0, 5, 7, 5, 1]",27.62991524,22.55347824
"[0, 7, 1, 5, 5, 3, 2, 4, 1, 2, 5, 7, 3, 2, 6, 6, 1, 0, 0, 5, 7, 7, 3, 0, 4, 7, 0, 7]",22.32402611,22.29530334
"[5, 4, 1, 0, 5, 5, 5, 7, 7, 0, 3, 4, 1, 7, 1, 2, 1, 5, 7, 5, 1, 4, 4, 1, 3, 5, 3, 0]",25.15616417,25.00237465
"[7, 7, 4, 3, 2, 1, 1, 1, 3, 7, 3, 5, 2, 7, 5, 0, 2, 6, 6, 2, 2, 3, 7, 5, 1, 5, 2, 5]",24.55550957,25.18638039
"[6, 7, 3, 5, 2, 2, 6, 4, 3, 0, 2, 5, 7, 0, 6, 1, 7, 3, 3, 0, 2, 6, 3, 3, 2, 0, 4, 2]",25.8390274,24.52164841
"[6, 3, 2, 1, 7, 2, 5, 3, 4, 2, 1, 2, 0, 6, 7, 5, 3, 4, 5, 6, 0, 0, 2, 2, 4, 2, 6, 6]",27.76364136,29.56818771
"[3, 1, 1, 4, 2, 0, 7, 1, 0, 1, 7, 6, 5, 2, 2, 3, 5, 3, 7, 5, 1, 4, 4, 5, 7, 4, 2, 6]",26.44103432,26.13017464
"[2, 0, 5, 0, 6, 3, 2, 0, 0, 6, 5, 0, 5, 6, 5, 4, 7, 6, 6, 7, 4, 0, 3, 0, 2, 1, 2, 7]",26.87585449,28.83639526
"[1, 0, 7, 3, 0, 2, 4, 2, 7, 4, 4, 1, 0, 3, 2, 1, 7, 6, 7, 1, 3, 2, 1, 7, 4, 4, 4, 6]",26.55980682,27.10864258
"[0, 1, 7, 0, 5, 5, 2, 3, 5, 4, 6, 6, 2, 3, 4, 4, 1, 6, 2, 6, 7, 4, 5, 4, 6, 7, 5, 3]",25.43858147,27.38388252
"[5, 6, 0, 3, 3, 0, 1, 2, 0, 3, 5, 0, 1, 3, 2, 4, 5, 3, 7, 6, 5, 5, 6, 4, 5, 6, 6, 4]",24.01114082,27.27182388
"[5, 5, 4, 2, 3, 6, 0, 4, 5, 3, 4, 7, 6, 0, 1, 0, 0, 6, 4, 7, 1, 5, 4, 1, 4, 5, 5, 5]",26.29787254,26.77425575
"[6, 3, 4, 3, 7, 4, 6, 5, 0, 3, 3, 4, 3, 3, 2, 1, 1, 4, 2, 0, 3, 1, 0, 3, 2, 3, 3, 6]",21.97844696,22.86816025
"[2, 3, 7, 6, 0, 7, 1, 4, 2, 2, 4, 2, 3, 6, 1, 7, 7, 7, 1, 3, 0, 3, 4, 2, 2, 3, 4, 0]",22.83900452,22.43594551
"[1, 6, 4, 0, 0, 4, 7, 4, 2, 0, 3, 1, 5, 0, 1, 5, 3, 4, 5, 5, 2, 7, 6, 4, 7, 5, 7, 3]",26.44190025,28.11952972
"[1, 7, 5, 6, 7, 5, 5, 1, 5, 1, 5, 7, 1, 1, 0, 3, 7, 6, 6, 3, 3, 6, 6, 4, 2, 6, 6, 1]",28.59198761,25.93118095
"[3, 3, 1, 7, 1, 7, 1, 7, 1, 5, 0, 5, 4, 1, 1, 3, 3, 2, 6, 6, 3, 5, 0, 0, 6, 3, 7, 0]",25.97871399,23.30653
"[5, 7, 4, 1, 3, 1, 1, 3, 5, 4, 1, 2, 6, 3, 5, 0, 6, 7, 0, 2, 2, 5, 6, 4, 1, 4, 4, 5]",26.42632675,25.07063484
"[3, 0, 3, 4, 6, 6, 4, 2, 0, 1, 7, 5, 6, 4, 2, 3, 3, 1, 7, 0, 7, 5, 7, 3, 5, 6, 6, 5]",25.79331589,25.05101204
"[4, 4, 7, 3, 2, 0, 1, 6, 0, 6, 5, 3, 0, 3, 5, 6, 5, 4, 7, 5, 4, 7, 3, 4, 3, 3, 0, 4]",25.38932991,21.51203537
"[5, 6, 4, 2, 5, 7, 6, 0, 7, 3, 4, 3, 1, 0, 0, 6, 1, 5, 7, 1, 6, 3, 4, 2, 5, 7, 7, 4]",21.7240181,21.39111137
"[7, 2, 6, 5, 1, 2, 7, 5, 2, 3, 0, 5, 4, 3, 0, 5, 5, 0, 1, 4, 0, 4, 6, 4, 4, 7, 0, 4]",8.446847916,8.564260483
"[2, 0, 1, 2, 0, 7, 4, 5, 0, 1, 3, 7, 0, 6, 2, 6, 0, 1, 4, 6, 1, 2, 6, 2, 4, 3, 0, 0]",25.56438446,27.61303902
"[6, 2, 5, 6, 0, 3, 6, 6, 4, 6, 3, 6, 3, 2, 5, 7, 6, 1, 2, 5, 6, 0, 6, 3, 0, 4, 4, 4]",26.15434647,24.0592289
"[6, 7, 2, 5, 7, 7, 5, 3, 6, 3, 2, 4, 5, 1, 1, 6, 6, 3, 5, 3, 2, 0, 5, 0, 1, 5, 4, 0]",26.06045151,27.22175217
"[1, 0, 3, 7, 7, 2, 4, 4, 6, 7, 4, 7, 2, 6, 6, 1, 6, 1, 1, 3, 4, 0, 1, 4, 6, 1, 0, 4]",28.3000145,30.27674484
"[4, 4, 7, 0, 5, 1, 0, 7, 1, 6, 7, 1, 3, 1, 7, 5, 6, 3, 7, 3, 4, 4, 7, 7, 4, 3, 1, 7]",26.00890732,26.209692
"[1, 7, 2, 2, 3, 7, 4, 3, 4, 7, 7, 2, 6, 5, 6, 1, 1, 2, 4, 6, 1, 4, 6, 3, 4, 3, 6, 4]",25.76191902,25.30363464
"[7, 6, 2, 1, 6, 2, 4, 2, 2, 6, 1, 6, 3, 0, 3, 5, 5, 0, 5, 1, 4, 7, 5, 3, 5, 5, 4, 3]",12.10448265,12.19120026
"[2, 5, 2, 6, 7, 7, 7, 4, 4, 2, 5, 4, 3, 3, 1, 4, 0, 2, 0, 6, 5, 1, 0, 2, 7, 7, 2, 6]",23.41710663,24.84259033
"[5, 0, 7, 6, 7, 2, 1, 1, 1, 1, 7, 6, 4, 3, 5, 3, 5, 3, 2, 5, 2, 3, 0, 7, 7, 3, 4, 0]",22.02694511,24.19217682
"[4, 5, 0, 3, 4, 6, 7, 3, 2, 2, 6, 0, 7, 6, 4, 3, 3, 5, 2, 5, 1, 6, 6, 6, 7, 5, 1, 0]",24.56849098,19.80918312
"[7, 6, 0, 4, 3, 1, 6, 0, 2, 1, 5, 7, 6, 5, 7, 5, 5, 0, 7, 6, 5, 0, 5, 5, 4, 6, 1, 4]",26.46926117,25.03388023
"[2, 1, 4, 1, 5, 0, 0, 6, 7, 0, 0, 1, 4, 0, 7, 7, 3, 5, 3, 2, 2, 6, 1, 6, 3, 1, 3, 6]",26.16823006,27.60387039
"[4, 5, 1, 5, 0, 3, 3, 1, 2, 7, 0, 4, 1, 2, 7, 4, 4, 2, 6, 4, 1, 6, 1, 4, 5, 1, 5, 4]",28.29754639,16.60958862
"[0, 4, 2, 4, 2, 4, 5, 3, 5, 2, 0, 6, 0, 4, 6, 0, 0, 1, 5, 6, 6, 5, 2, 4, 7, 2, 2, 6]",32.61634827,32.58351898
"[4, 3, 0, 7, 4, 2, 2, 7, 2, 2, 2, 5, 2, 1, 6, 3, 3, 6, 6, 5, 7, 6, 7, 5, 6, 4, 6, 5]",32.36184692,31.79635811
"[7, 2, 7, 4, 1, 0, 1, 2, 5, 1, 7, 4, 6, 0, 5, 3, 2, 0, 2, 5, 3, 2, 7, 5, 6, 5, 5, 6]",33.28111649,33.05794144
"[3, 6, 6, 5, 1, 0, 4, 1, 0, 4, 4, 2, 3, 6, 2, 7, 2, 0, 7, 3, 4, 3, 6, 0, 3, 2, 0, 1]",32.94226456,32.98223495
